brand,model,car_info,user_text,price,price_evaluation,kilometer,gear,date,fuel,power,consumption,co2
BMW,X5,xDrive35i*Aut*Pano*Leder*Xenon*Navi*Kamera*,,21299,Ohne Bewertung,,,,,,,
Mercedes-Benz,GLA 45 AMG,4M PERFORMANCE NIGHT AMG-LINE STYLING,,27777,Ohne Bewertung,87000,,09/2016,Benzin,381,,
Volkswagen,T-Roc,Sport 4Motion*3J.GARANTIE*PANO*NAVI*AHK*,,23490,Fairer Preis,99980,,06/2018,Benzin,190,,
BMW,X5,xDrive50i M Paket 2.Hand*Unfallfrei*Head-Up*,,29950,Sehr guter Preis,96929,,02/2016,Benzin,449,,
Hyundai,ix35,1.6 GDI Einparkhilfe Sitzheizung Tempomat,,13990,Fairer Preis,70534,,08/2015,Benzin,135,,
BMW,X1,"xDrive20i M SPORT HEADUP,ACC,HIFI,NAVIPLUS,SH",,21880,Guter Preis,80000,,05/2017,Benzin,192,,
Volkswagen,Tiguan,Life 1.5 TSI*ACC**Panorama,,27400,Guter Preis,59888,,10/2021,Benzin,150,,
Mercedes-Benz,GLK 350,4Matic V6 *Holz*Traumhaft*Leder beige*,,23980,Ohne Bewertung,91150,,10/2013,Benzin,306,,
Volkswagen,Tiguan,"2.0 TSI 4M 360GRAD,KEYLESS,MASSAGE,PANO",,25880,Erhöhter Preis,80000,,10/2017,Benzin,220,,
Volkswagen,Tiguan Allspace,1.4 TSI Comfortline 3Z-Klima Sit,,22980,Fairer Preis,89800,,06/2018,Benzin,150,,
Volkswagen,Tiguan,1.4 TSI Benzine Automatisch - GPS - Airco,,20990,Fairer Preis,116935,,08/2017,Benzin,150,,
Volkswagen,Tiguan,1.4TSI DSG Highline R-Line Pano Sthz Ahk,,25990,Fairer Preis,87000,,02/2018,Benzin,150,,
BMW,X6,Baureihe X6 xDrive35i,,23999,Ohne Bewertung,90962,,08/2012,Benzin,306,,
Volkswagen,Tiguan,1.4 TSI Lounge Sport & Style NAVI AHK REA,,14821,Ohne Bewertung,98050,,06/2016,Benzin,125,,
Audi,Q3,2.0 TFSI quattro|S-LINE|LED|NAVI|PANO|LEDER,,22990,Fairer Preis,102367,,05/2016,Benzin,179,,
Volkswagen,Tiguan,4Motion LED ACC Automatik Kamera Virtual,,22950,Fairer Preis,136949,,11/2018,Diesel,150,,
Mercedes-Benz,GLC 250,"4M EXCLUSIVE MEMORY,360GRAD,DISTRONIC",,26880,Fairer Preis,97800,,04/2017,Benzin,211,,
Mercedes-Benz,GLK 350,4-Matic Prestige / Afn AHK / Leder / xen,,24179,Ohne Bewertung,101498,,06/2013,Benzin,306,,
Volkswagen,T-Roc,1.5TSI DSG Style*LED*ActiveInfo*Pano*BEATS,,19900,Sehr guter Preis,100000,,04/2018,Benzin,150,,
BMW,X5,"xDrive50i M Sport 360° Pano LED 20""Alu",,23850,Ohne Bewertung,129783,,07/2014,Benzin,449,,
Volkswagen,Tiguan,"Cup Sport & Style BMT 4Mot,XENON/LED,AHZV",,14900,Fairer Preis,143490,,06/2015,Diesel,140,,
Mercedes-Benz,GLA 180,AMG LED/ Pano/ Garmin / Klima/ Sitzhzg.,,19870,Fairer Preis,96324,,07/2017,Benzin,122,,
Volkswagen,Tiguan,1.4 TSI Sound App-Connect ACC Navi AHK,,20990,Erhöhter Preis,77870,,11/2017,Benzin,125,,
Mercedes-Benz,GLA 200,Urban Xenon Navi Leder Sitzheizung,,20990,Erhöhter Preis,66780,,05/2015,Benzin,156,,
Mercedes-Benz,GLA 200,AMG-Line Autom. Night-Paket  Bi-Xenon el,,18980,Fairer Preis,121500,,07/2015,Benzin,156,,
BMW,X1,xDrive 28i Xenon SHZ PDC 1.Hand,,14995,Ohne Bewertung,82480,,03/2013,Benzin,245,,
BMW,X5,xDrive35i M-Paket,,22900,Ohne Bewertung,110000,,01/2014,Benzin,306,,
Volkswagen,Tiguan,R-Line Sport & Style 4Motion*AUTOM.*NAVI*,,17490,Ohne Bewertung,99000,,09/2014,Benzin,179,,
Volkswagen,T-Roc,Sport Allrad NAVI|SHZ|ACC|BEATS|PDC|AHK|LE,,21490,Fairer Preis,103700,,06/2018,Benzin,190,,
BMW,X4 M40,i *2.Hand*Head-Up*Harman/Kardon*LED*AHK*,,27950,Sehr guter Preis,114187,,06/2016,Benzin,360,,
BMW,X1,sDrive18i Navi Panoramadach PDC,,21970,Fairer Preis,95450,,01/2018,Benzin,140,,
Mercedes-Benz,GLC 250,4Matic Garantie* Junge Sterne* AMG*,,35990,Guter Preis,64186,,09/2018,Benzin,211,,
BMW,X3,xDrive20d Aut. / Live-Cockpit Pro Navi LED AC,,29690,Fairer Preis,112804,,10/2020,Diesel,190,,
Volkswagen,Tiguan,2.0 TSI Highline 4Motion StandHZG AHK-kla,,23990,Erhöhter Preis,66480,,11/2016,Benzin,179,,
Volkswagen,Tiguan,"Sound BMT/Start-Stopp, AHK, ACC, LED, SHA",,17600,Guter Preis,102126,,10/2017,Benzin,150,,
BMW,X1,2.0D X-Drive *LED*Pano*Navi*el. Heckk.* 14...,,19990,Guter Preis,128760,,07/2020,Diesel,190,,
Ford,EcoSport,ST-Line B&O RFK Navi,,13995,Fairer Preis,83110,,10/2018,Benzin,125,,
Volkswagen,Tiguan,Highline BMT 4M *1.HD/LED/NAVI/PDC/AHK*,,21490,Fairer Preis,67700,,01/2017,Benzin,150,,
Volkswagen,Tiguan,"Trend & Fun BMT, inkl. 1 Jahr Garantie",,12980,Ohne Bewertung,94529,,12/2012,Benzin,160,,
Volkswagen,Tiguan,2.0 TSI Highline 4M AHK DSG LED PDC,,22973,Erhöhter Preis,90450,,08/2016,Benzin,179,,
BMW,X1,sDr 18i Advantage Sitzheiz PDCv+h LED 2ZKlima,,16890,Erhöhter Preis,109305,,07/2016,Benzin,136,,
Volkswagen,Tiguan,Elegance 1.5 TSI DSG*Matrix*Navi*PDC*,,24480,Sehr guter Preis,45789,,11/2020,Benzin,150,,
Mercedes-Benz,GLA 200,7G*2.Hand*Automatik*Navi*Tempomat*SHZ...,,20950,Guter Preis,88000,,09/2017,Benzin,156,,
Volkswagen,Tiguan,"R-Line 1.4TSI 237,-ohne Anzahlung Sitzhei",,19949,Guter Preis,97812,,06/2018,Benzin,150,,
Volkswagen,Tiguan,R-Line AUT.*LEDER*SHZ*PANO*KAM*AHK*4SEASO,,16900,Guter Preis,118577,,07/2016,Benzin,200,,
BMW,X1,20i xDrive|M-SPORTPAKET|HEAD-UP|NAVI|LED|AHK|,,24990,Fairer Preis,78000,,05/2017,Benzin,192,,
Mercedes-Benz,GLC 43 AMG,4M Night Burmester DISTRONIC Pano AHK,,39900,Fairer Preis,97843,,12/2017,Benzin,367,,
Volkswagen,Tiguan,"Comfortline *RFK, TWA, Navi, LED*",,16830,Fairer Preis,113500,,01/2017,Benzin,150,,
Skoda,Karoq,KAROQ STYLE 1.0TSI DSG NAVIGATION+SITZ-HZuvm,,20489,Fairer Preis,67688,,04/2018,Benzin,116,,
Mercedes-Benz,GLA 250,LED NAVI SHZ 360° PANO Designo Lack,,23490,Fairer Preis,104288,,11/2017,Benzin,211,,
Volkswagen,T-Roc,1.5TSI Sport DSG NAVI LED AHK,,20930,Fairer Preis,81950,,04/2018,Benzin,150,,
BMW,X6,xDrive 50i M Individual *Unfallfrei*2.Hand*,,29950,Sehr guter Preis,99317,,07/2016,Benzin,449,,
Volkswagen,T-Roc,1.5 TSI ACT OPF DSG Sport 8fach R-Line,,27900,Fairer Preis,51000,,01/2021,Benzin,150,,
Mercedes-Benz,GLA 250,AMG 4Matic Pano Navi Leder Xenon PDC SHZ,,21700,Ohne Bewertung,86146,,10/2014,Benzin,211,,
BMW,X6,"xDrive 35i Leder, 360°Kamera",,23999,Ohne Bewertung,89000,,02/2012,Benzin,306,,
Volkswagen,Tiguan,2.0 TDI DPF 4Motion DSG Sport & Style,,21425,Fairer Preis,81925,,07/2015,Diesel,177,,
Volkswagen,Tiguan,Navi Pano Highline 4M 2.0 TSI DSG LED AHK,,22550,Fairer Preis,84000,,06/2016,Benzin,179,,
Audi,RSQ3,RS Q3 2.5 TFSI quattro,,27900,Guter Preis,101500,,07/2015,Benzin,340,,
Mercedes-Benz,GL 450,4MATIC,,23800,Ohne Bewertung,86000,,10/2012,Benzin,340,,
Mercedes-Benz,GLC 250,"4M EXCLUSIVE PANORAMA,LEDILS,PARKLENK,SH",,28420,Fairer Preis,76453,,01/2016,Benzin,211,,
Volkswagen,Tiguan,2.0 TSI DSG Highline 4Motion 1.Hand,,22999,Fairer Preis,97000,,11/2016,Benzin,179,,
Volkswagen,Tiguan,TIGUAN 1.4 TSI / 118 Cup  DSG,,18995,Ohne Bewertung,85933,,09/2014,Benzin,160,,
Volkswagen,Touareg,3.0TDI V6 282PS 4Motion Exclusive ABT,,26999,Ohne Bewertung,108176,,02/2013,Diesel,281,,
BMW,X4,xDrive20d M-Sportpaket Navi Xenon RFK Shz PDC,,22990,Ohne Bewertung,103021,,01/2015,Diesel,190,,
Volkswagen,T6 Transporter,T6 Kombi lang Allrad 4Motion 4x4 5-Sitzer Mixto,,32595,Erhöhter Preis,131800,,01/2019,Diesel,150,,
Volkswagen,Tiguan,1.4 TSI  DSG Highline AHK+ACC+Navi+LED+Ka,,21490,Fairer Preis,91200,,10/2016,Benzin,150,,
Volkswagen,Tiguan,R-Line 2.0 TSI DSG 4Motion AHK+PANO+HUD,,27450,Fairer Preis,96879,,04/2018,Benzin,220,,
Volkswagen,Tiguan,R-Line Navi/ACC/AHK/LHZ/SHZ/TOTWI/DAB,,21999,Fairer Preis,99974,,10/2018,Benzin,125,,
Renault,Captur,1.3 TCe 150 Version S LED Navi Kamera DAB,,15950,Fairer Preis,87415,,07/2018,Benzin,150,,
Audi,Q3,design quattro S-Tronic XENON/NAVI/AHK/1HAND,,19899,Fairer Preis,90000,,06/2016,Benzin,179,,
Volkswagen,Tiguan,Highline R-Line 4-Motion Black Style Pano,,32990,Fairer Preis,86505,,07/2020,Diesel,190,,
Volkswagen,T-Cross,TSI OPF Life Plus WINTER-PAKET+ACC+ALU,,17900,Fairer Preis,65417,,05/2022,Benzin,95,,
Volkswagen,Tiguan,1.4 TSI DSG BMT Lounge Sport & Style Stdh,,18450,Fairer Preis,89900,,12/2015,Benzin,150,,
Mercedes-Benz,GLA 200,*Pano*Navi*Kamera*BiXenon*LederSportsitze,,19990,Sehr guter Preis,70020,,04/2016,Benzin,156,,
Volkswagen,T-Roc,1.5 TSI Style ACT+USB+NSW+MAL+DWA+SHZ+BAA+,,18690,Fairer Preis,82580,,01/2018,Benzin,150,,
Volkswagen,Tiguan,Track & Style 4Motion SITZHEIZ*KILMA*AHK*,,11900,Ohne Bewertung,149122,,04/2014,Diesel,140,,
Mercedes-Benz,GLA 200,AMG-Line *BI-Xenon*Klimaautomatik*Shzg*,,20990,Fairer Preis,89510,,04/2015,Benzin,156,,
BMW,X1,xDrive20i Advantage Steptronic Aut. Klimaaut.,,21840,Fairer Preis,96931,,04/2018,Benzin,192,,
Volkswagen,Tiguan,2.0 TSI BMT Highline 4Motion LED ACC Navi,,26490,Guter Preis,68616,,01/2017,Benzin,220,,
Volkswagen,Tiguan,2.0 TSI Sound 4Motion,,21950,Fairer Preis,71000,,09/2017,Benzin,179,,
Audi,Q3,"2.0 TFSI qu S LINE AHK,KEYLESS,PARKLENKASSIST",,18480,Ohne Bewertung,108700,,03/2012,Benzin,211,,
Volkswagen,Tiguan,1.5 TSI DSG UNITED*MATRIX*AHK*KAMERA*NAVI,,28499,Fairer Preis,52100,,02/2021,Benzin,150,,
Volkswagen,T-Roc,2.0 TSI DSG 4MOTION Sport LED+NAVI+ACC+,,20489,Guter Preis,88717,,08/2018,Benzin,190,,
Volkswagen,T-Roc,T-ROC 1.5 TSI IQ-Drive+DSG+NAVI+LED+ACC+PDC,,22489,Guter Preis,51200,,05/2020,Benzin,150,,
Opel,Mokka X,1.4 Turbo Kamera IntelliLink Sitzheizung,,14490,Fairer Preis,79986,,08/2017,Benzin,140,,
Volkswagen,Touareg,V6 TDI 4M Leder Navi BiXenon ABT 1Hd,,24500,Erhöhter Preis,112401,,07/2015,Diesel,204,,
Volkswagen,Tiguan,Sport & Style 4M+R-Line+AHK+DSG+Navi+Pano,,17990,Ohne Bewertung,88126,,04/2014,Benzin,211,,
BMW,X5,xDrive35i Leder*Navi*Pano*AHK*SZ*XENON*,,21950,Ohne Bewertung,86620,,07/2014,Benzin,305,,
Volkswagen,Tiguan,2.0 TDI*4X4*DSG*NAV*BI-XN*RFK*KYLS*ST-HZG,,14990,Ohne Bewertung,158263,,07/2013,Diesel,177,,
Volkswagen,Tiguan,Comfortline 4Motion LED NAVI KAMERA AHK,,20590,Fairer Preis,100000,,04/2016,Diesel,150,,
Volkswagen,Tiguan,2.0 Cup Sport & Style BMT 4Motion-130KW,,17885,Ohne Bewertung,88626,,10/2014,Diesel,177,,
BMW,X3,xDrive35i -,,19500,Sehr guter Preis,96000,,07/2015,Benzin,306,,
BMW,X3,xDrive28i Automatik//Xenon//M-Sport,,26900,Ohne Bewertung,99000,,03/2015,Benzin,245,,
Volkswagen,T-Roc,1.0 TSI Style AAC Navi Android Sitzhzg PDC,,19950,Fairer Preis,41774,,06/2020,Benzin,116,,
BMW,X1,xDrive25i Aut. M Sport Navi Panorama Glasdach,,21890,Guter Preis,100685,,02/2016,Benzin,231,,
Volkswagen,Tiguan,1.5 TSI DSG ELEGANCE*IQ.LIGHT*AHK*DIGITAL,,29699,Fairer Preis,52800,,12/2020,Benzin,150,,
Audi,Q5,S-Line select 2.0 TDI Quattro S-tronic / LED,,29780,Fairer Preis,108000,,06/2018,Diesel,190,,
BMW,X1,sDrive18i Advantage *LED*AHK*SHZ*PDC*,,20430,Fairer Preis,91600,,03/2018,Benzin,140,,
BMW,X5,X-Drive 3.0si Leder Xenon,,22990,Ohne Bewertung,106000,,11/2012,Benzin,272,,
Volkswagen,Tiguan,"Join ACC°SPURHALTEAS°NAVI°PDC°SHZ°17""ALU°",,18990,Guter Preis,92800,,07/2018,Benzin,150,,
Volkswagen,Tiguan,Trend & Fun 4Motion R-Line/Klima/DAB/AHK,,12900,Ohne Bewertung,85658,,09/2012,Benzin,160,,
BMW,X5 M50,i*CARBON*PANO*KEYLESS*B&O*HEAD UP*,,25999,Ohne Bewertung,110000,,11/2014,Benzin,451,,
Audi,Q3,1.4 TFSI S line Navi Pano AHK APS FIS SHZ,,18930,Ohne Bewertung,116531,,10/2014,Benzin,150,,
Mercedes-Benz,GLA 180,6-Gang URBAN SITZHZG AHK NAVI XENON ...,,18500,Fairer Preis,73000,,06/2016,Benzin,122,,
Mercedes-Benz,GLK 220,"CDI 4M AMG SPORTPAKET AHK,ILS,SCHECKHEFT",,22880,Ohne Bewertung,100000,,03/2015,Diesel,170,,
Audi,Q3,sport Automatik Navi AHK Xenon Navi,,17800,Fairer Preis,98000,,01/2016,Benzin,150,,
Volkswagen,Tiguan,2.0 TSI 162kW DSG 4MOTION Highline Hi...,,23500,Fairer Preis,103000,,01/2017,Benzin,220,,
BMW,X6,xDrive50i Sonderaustattung,,26390,Ohne Bewertung,95000,,04/2014,Benzin,408,,
Mercedes-Benz,GLK 350,4MATIC BlueEFFICIENCY -,,23999,Ohne Bewertung,105000,,08/2013,Benzin,306,,
Volkswagen,Tiguan,TIGUAN 2.0 TDI DSG|ALLRAD|KAMERA|SITZHEIZUNG|ACC,,20990,Erhöhter Preis,92000,,07/2016,Diesel,150,,
Volkswagen,Tiguan,"Trendline Climatr,SHZ,PDC,NSW,Navi",,17650,Guter Preis,107500,,01/2018,Benzin,150,,
Ford,Kuga,Trend 1.5 120PS 1Hand Klima Mopf,,12999,Fairer Preis,119706,,01/2018,Benzin,120,,
BMW,X1,xDrive 25i M Sport|LEDer|PANO|HUD|ACC|RFK|H&K,,24880,Fairer Preis,109749,,01/2018,Benzin,231,,
Volkswagen,Tiguan,TIGUAN COMFORTLINE*4x4*MASSAGE-ACC-KAMERA-ALCANT,,21898,Erhöhter Preis,98782,,09/2016,Diesel,150,,
BMW,X5,Baureihe X5 xDrive 30 d,,34900,Fairer Preis,117008,,06/2016,Diesel,258,,
Volkswagen,Tiguan Allspace,2.0 TSI 137 kW DSG 4MOTION,,19900,Sehr guter Preis,108627,,07/2018,Benzin,186,,
Volkswagen,Tiguan,Sport & Style 2.0 TDI DSG 4M | XENON PDC,,17750,Ohne Bewertung,83240,,03/2014,Diesel,177,,
Audi,Q7,3.0 TDI Quattro /HUD/ACC/PANO/LUFT/360°Kamera,,34990,Sehr guter Preis,110751,,08/2015,Diesel,272,,
Volkswagen,Tiguan,Sport*Xenon*Navi*Kamera*Scheckheft*Pano*,,12500,Ohne Bewertung,97745,,06/2012,Benzin,122,,
BMW,X1,sDrive18i Sport Line + GARANTIE,,18490,Fairer Preis,104003,,11/2017,Benzin,140,,
Mercedes-Benz,GLA 200,Urban Night Paket*Pano-AHK-Kamera-Xenon*,,15990,Guter Preis,115150,,10/2015,Benzin,156,,
Mercedes-Benz,GLA 200,"Urban 1.Hand, Automatik",,18550,Ohne Bewertung,99000,,11/2014,Benzin,156,,
Volkswagen,T-Roc,Sport 2.0 TSI 4Motion*PANORAMA*,,19990,Sehr guter Preis,80911,,06/2018,Benzin,190,,
BMW,X4,2.0 Benzine Autom. - GPS - Topstaat! 1Ste Eig,,29990,Erhöhter Preis,93767,,01/2017,Benzin,184,,
Mercedes-Benz,GLK 350,4MATIC/ANH.KUPPLUNG/SHZ./ELEKTR.SITZE,,22999,Ohne Bewertung,83967,,01/2014,Benzin,306,,
Volkswagen,Touareg,V6 TDI BMT*Start-Stopp 4Mot*Pano*AHK,,27490,Fairer Preis,99997,,11/2015,Diesel,262,,
BMW,X4,xDrive28i NAVI/KAMERA/HEADUP/MEMORY/LEDER/,,26490,Sehr guter Preis,65300,,01/2016,Benzin,245,,
Volkswagen,Tiguan,2.0 TDI DSG 4M XEN NAVI RFK 1H Track&Style,,18490,Fairer Preis,89985,,11/2015,Diesel,184,,
Audi,Q3,35 TDI basis,,25500,Guter Preis,94500,,10/2019,Diesel,150,,
Volkswagen,Tiguan,"Sport & Style BMT ""PANO-NAVI-TÜV NEU""",,12450,Ohne Bewertung,105000,,12/2014,Benzin,160,,
Volkswagen,Tiguan,"R Line 2,0 4x4 Automatik Leder AHK Xenon",,18899,Fairer Preis,110263,,06/2015,Diesel,177,,
BMW,X3,xDrive20i Xenon Tempomat USB Klimaaut. Shz,,21830,Ohne Bewertung,85000,,03/2015,Benzin,184,,
Mercedes-Benz,GLA 250,Urban/DCT/Nav/Xenon/AHK/Kam/H-K Surround,,18980,Fairer Preis,95900,,05/2015,Benzin,211,,
BMW,X1,"xDrive20i KEYLESSGO,LED,PANORAMA,NAVI,18ZOLL",,23880,Fairer Preis,88263,,06/2018,Benzin,192,,
Volkswagen,Tiguan,2.0 TSI DSG 4MOTION Sport & Style Spo...,,16000,Ohne Bewertung,92100,,11/2014,Benzin,179,,
Mercedes-Benz,GLA 250,AMG 7G-DCT SHZ Rü-Ka Xenon Klima Navi,,23950,Guter Preis,66400,,07/2016,Benzin,211,,
Mercedes-Benz,ML 350,BlueEfficiency ACC LED KAMERA SHZ Sthz.,,25890,Ohne Bewertung,130000,,07/2012,Benzin,306,,
BMW,X1,20i xDrive / Navi / Leder / Pano / Scheckheft,,12950,Ohne Bewertung,95000,,08/2013,Benzin,184,,
Audi,Q5,"3.0 TFSI S tronic quattro S-Line, Insp.NEU",,19490,Sehr guter Preis,108000,,07/2016,Benzin,272,,
Volkswagen,Tiguan,Highline R-Line 4Motion~Linksgas~VOLL,,24490,Ohne Bewertung,84730,,12/2016,Benzin,220,,
BMW,X1,sDrive18i Advantage + 2jahre.BPS-GARANTIE,,16990,Sehr guter Preis,95005,,08/2017,Benzin,140,,
BMW,X5 M,X5M LED HeadUp SmartKey Carplay Panorama ,,26000,Ohne Bewertung,85000,,06/2013,Benzin,555,,
Mazda,CX-5,SENDO SKYACTIV-G165 NAVI+SITZ-HZuvm,,12789,Ohne Bewertung,124704,,03/2015,Benzin,165,,
Volkswagen,Tiguan Allspace,4Motion*R-Line*PANORAMA*EasyOpen,,26890,Fairer Preis,111000,,05/2018,Benzin,179,,
Volkswagen,Tiguan,2.0 TSI DSG 4M Highline * Top Ausstattung,,20950,Fairer Preis,96000,,09/2016,Benzin,179,,
Volkswagen,T5 andere,,,18550,Ohne Bewertung,115500,,04/2012,Benzin,116,,
Audi,Q5,Quattro S-Line*Alcantara*Kamera*Navi*LED*,,26990,Fairer Preis,147301,,07/2017,Diesel,190,,
Mercedes-Benz,GLK 220,CDI BlueEfficiency 4Matic AMG Line AHK,,23500,Ohne Bewertung,112000,,01/2014,Diesel,170,,
Mercedes-Benz,GLA 250,4MATIC AMG Line/Vollleder/HarmanKardon,,23990,Fairer Preis,94800,,07/2015,Benzin,211,,
BMW,X1,xDrive28i Aut.Pano Allwetter SHZ Navi Kamera,,13490,Ohne Bewertung,97000,,07/2015,Benzin,245,,
BMW,X1,xDrive 20 i Sport Line-AHK-LED-ALLWETTER-TOP,,19499,Fairer Preis,121900,,01/2017,Benzin,192,,
Volkswagen,Tiguan,"1,4 TSI 4Motion DSG Highline",,21990,Erhöhter Preis,89000,,04/2017,Benzin,150,,
Mercedes-Benz,GLK 250,"CDI 4M KAMERA,COMAND,ILS,SCHECKHEFT,NAVI",,24880,Ohne Bewertung,86100,,08/2012,Diesel,204,,
Mercedes-Benz,GLA 250,4Matic AMG-Line/Leder/Navi/Bi-Xenon/SHZ,,18950,Sehr guter Preis,95000,,08/2015,Benzin,211,,
BMW,X3,XD 20i X-LINE*1.Hd*Aut.*Leder*Navi*PDC*,,22490,Fairer Preis,93920,,09/2016,Benzin,184,,
Volkswagen,Tiguan,R-Line 2.0 TDI DSG 4Motion /LED/ACC/PANO/,,31990,Fairer Preis,51000,,07/2018,Diesel,190,,
Volkswagen,Tiguan,Sport & Style 4Motion 2.0 TSI-R Line-AHK,,17490,Ohne Bewertung,84000,,01/2013,Benzin,211,,
BMW,X1,sDrive20i xLine LED Navi AHK Memory,,24990,Erhöhter Preis,90853,,07/2018,Benzin,192,,
BMW,X2,sDrive18d Advantage HiFi DAB LED Navi Shz,,22990,Fairer Preis,103917,,11/2020,Diesel,150,,
Volkswagen,Golf Sportsvan,Golf VII Sportsvan 1.4 TSI Lounge Klimaaut. PDC,,15490,Fairer Preis,69675,,01/2016,Benzin,150,,
Mercedes-Benz,GLA 250,4Matic BUSINESS-PAKET LED NAVI PDC,,19999,Guter Preis,108300,,01/2018,Benzin,211,,
Volkswagen,Tiguan,2.0TSI 4Motion DSG Highline LED AHK Navi,,21950,Fairer Preis,82744,,06/2016,Benzin,179,,
Mercedes-Benz,GLK 350,4MATIC Panorama+Keyless+Memory+++,,24900,Ohne Bewertung,105500,,09/2012,Benzin,306,,
Volkswagen,Golf,Sportsvan VII 1.4TSI Comfortline AHK Xenon,,14980,Guter Preis,73947,,12/2016,Benzin,125,,
Volkswagen,Tiguan,2.0TDI DSG Highline 4Motion ACC LED,,20987,Fairer Preis,108803,,07/2016,Diesel,190,,
Volkswagen,Tiguan,Highline 2.0 TDI 4Motion ALCANTARA/TEMPOM,,25190,Ohne Bewertung,108000,,07/2016,Diesel,150,,
BMW,X4,xDrive 30d/Navi/Bi-Xenon/2.Hnd/Volleder/MFL,,25950,Ohne Bewertung,81195,,07/2014,Diesel,258,,
Dacia,Duster,1.2 TCe Prestige 4WD Klima Navi Kamera PDC,,13490,Erhöhter Preis,103797,,12/2017,Benzin,125,,
Mercedes-Benz,GLA 200,7 G-TRONIC Navi Xenon Bluetooth,,20790,Fairer Preis,88600,,02/2016,Benzin,156,,
Volkswagen,Tiguan,Sport & Style BMT R-Line 4Motion,,21495,Fairer Preis,74000,,07/2015,Diesel,184,,
BMW,X3,xDrive 20 d / NAVI / KAMERA / LEDER / XENON,,19350,Ohne Bewertung,82500,,05/2014,Diesel,184,,
Dacia,Duster,TCe 125 4WD Prestige,,16490,Fairer Preis,76550,,08/2018,Benzin,125,,
Mercedes-Benz,GLC 250,"4M EXCLUSIVE AIRMATIC,360GRAD,BURMESTER",,28880,Fairer Preis,79000,,11/2016,Benzin,211,,
Mercedes-Benz,GLA 250,4Matic Urban AHK WR ACC Totwinkel Pano,,19990,Sehr guter Preis,110136,,05/2015,Benzin,211,,
Mercedes-Benz,GLA 200,Urban+LED+Fernlichtassist.+Keylessgo+ BC,,19990,Fairer Preis,109000,,01/2018,Benzin,156,,
BMW,X5,xDrive 50i/1HD/PANO/SOFTC/HUD/STHZ/HARM/360°,,32680,Ohne Bewertung,108201,,02/2014,Benzin,449,,
Mercedes-Benz,GLA 250,4Matic/NAVI/Style/Automatik/PTS,,18900,Ohne Bewertung,93290,,04/2014,Benzin,211,,
Mercedes-Benz,GLC 250,GLC -Klasse GLC 250 4Matic,,22999,Sehr guter Preis,100000,,10/2015,Benzin,211,,
BMW,X1,25d xDrive  M Paket 2.Hand*ACC*Head-Up*,,18250,Guter Preis,160430,,01/2016,Diesel,231,,
Volkswagen,Tiguan,2.0 TSI BMT DSG 4-M R-Line ACC FLA Pano,,24479,Erhöhter Preis,90586,,11/2016,Benzin,220,,
Mercedes-Benz,GLA 200,"7G-DCT,  AMG Line, 1.Hd,  Scheckheft",,18150,Ohne Bewertung,104000,,01/2015,Benzin,156,,
Audi,Q5,40 TDI QUATTRO*2HD*NAVI*KAMERA*AHK*PDC*XEN*SH,,28990,Fairer Preis,93400,,08/2019,Diesel,190,,
Volkswagen,Tiguan,2.0TDI Comfortline Navi Sitzheiz. AHK,,19440,Erhöhter Preis,93790,,09/2016,Diesel,150,,
Volkswagen,Tiguan,R-Line BMT/Start-Stopp*Pano*Navi*,,22900,Erhöhter Preis,99745,,01/2017,Benzin,150,,
Mercedes-Benz,GLC 250,4M/AHK/LED/KAM/NIGHTP./SCHECKHEFT,,25500,Guter Preis,115000,,10/2017,Benzin,211,,
Mercedes-Benz,GLA 220,4Matic 7G-DCT Urban *AHK*LED*Pano*Standh,,25490,Guter Preis,84506,,03/2018,Benzin,184,,
Hyundai,ix35,"Style 2WD *Erst 74tkm*Automatik*AHK 1,6t*",,11999,Ohne Bewertung,77234,,05/2011,Benzin,163,,
Mercedes-Benz,GLA 250,GLA -Klasse GLA 250 AMG-Line,,19990,Guter Preis,93000,,03/2016,Benzin,211,,
Mercedes-Benz,GLA 200,*AMG*Panorama*Garantie*Xenon*SHZ,,18970,Ohne Bewertung,92789,,08/2014,Benzin,156,,
BMW,X1,xDrive20i Advantage Steptronic Navi AHK Aut. ,,23930,Fairer Preis,86969,,08/2018,Benzin,192,,
Mercedes-Benz,GLE 350,d 4Matic*AMG-Line*8-fach*AHK*,,33950,Sehr guter Preis,129012,,08/2015,Diesel,258,,
Mercedes-Benz,GLA 220,"GLA Klasse 220 CDI /d 4Matic Urban, Aus 1. Hand",,20480,Fairer Preis,90174,,08/2015,Diesel,170,,
BMW,X3,XD 20i *Aut.*Leder*Head-Up*Bi-Xenon*Panor.*,,18490,Ohne Bewertung,78200,,11/2013,Benzin,184,,
BMW,X3,xDrive28i -XENON-PANORAMA-NAVI-SHZ-KAMERA,,21500,Fairer Preis,100000,,02/2016,Benzin,245,,
Volkswagen,Tiguan,"2.0 TDI 4M HIGHLINE PANO,HUD,KAMERA,ACC",,24380,Fairer Preis,95026,,02/2017,Diesel,190,,
Audi,Q3,1.4 TFSI S line /LED/Sportsitze/Alcantara,,18990,Fairer Preis,81768,,07/2016,Benzin,150,,
BMW,X1,xDrive 20 i Advantage /Leder /Navi/AHK,,19900,Fairer Preis,96313,,07/2016,Benzin,192,,
Mercedes-Benz,ML 350,4MATIC -,,26490,Ohne Bewertung,91406,,10/2012,Benzin,306,,
