Unnamed: 0.1;Unnamed: 0;Brand;Model;YearMonth;cleaned_Price;Price_Eval;Kilometer;Gear_Type;Fuel_Type;Consumption;CO2_g_km;Power_PS;Price_per_km;Fuel_Cost_per_100km;Annual_Fuel_Cost;CO2_per_year;CO2_Emission_Category;Marketplace;car_age
3228;3228;Ford;Focus;1-1-2024;32.089;;19800.0;Automatik;Diesel;4.0;142.0;116.0;0.0016206565656565657;7.08;1309.8;2627.0;False;Auto.de;12.347.707.049.965.700
3229;3229;Renault;Trafic;1-11-2024;40.195;;15.0;Schaltgetriebe;Diesel;9.0;499.0;131.0;2.679.666.666.666.660;15.93;2947.05;9231.5;False;Auto.de;0.3997262149212868
3230;3230;Ford;Explorer;1-6-2024;87.175;;15612.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;457.0;0.005583845759672047;14.16;2619.6;1572.5;True;Auto.de;0.8186173853524983
3231;3231;Ford;Kuga;1-2-2024;36.889;;6900.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;224.0;0.005346231884057972;14.16;2619.6;1572.5;True;Auto.de;11.498.973.305.954.800
3232;3232;Volkswagen;Caddy;1-9-2024;50.299;;10.0;Automatik;Diesel;6.0;499.0;122.0;50.299;10.620.000.000.000.000;19.647.000.000.000.000;9231.5;False;Auto.de;0.5667351129363449
3233;3233;Seat;Ateca;1-4-2024;43.094;;21640.0;Automatik;Diesel;4.0;141.0;150.0;0.0019914048059149723;7.08;1309.8;2608.5;False;Auto.de;0.9856262833675564
3234;3234;Seat;Ateca;1-5-2024;42.552;;22890.0;Automatik;Diesel;4.0;141.0;150.0;0.0018589777195281783;7.08;1309.8;2608.5;False;Auto.de;0.9034907597535934
3235;3235;Volkswagen;Golf;1-4-2024;30.514;;25545.0;Schaltgetriebe;Diesel;3.0;112.0;116.0;0.0011945194754355059;53.100.000.000.000.000;9.823.500.000.000.000;2072.0;True;Auto.de;0.9856262833675564
3236;3236;Volkswagen;Golf;1-4-2024;30.122;;26600.0;Schaltgetriebe;Diesel;3.0;112.0;116.0;0.001132406015037594;53.100.000.000.000.000;9.823.500.000.000.000;2072.0;True;Auto.de;0.9856262833675564
3237;3237;Renault;Trafic;1-11-2024;40.162;;12.0;Schaltgetriebe;Diesel;7.0;182.0;131.0;3.346.833.333.333.330;12.39;2292.15;3367.0;False;Auto.de;0.3997262149212868
3238;3238;Ford;Focus;1-1-2024;32.189;;11200.0;Automatik;Benzin;3.0;143.0;155.0;0.002874017857142857;53.100.000.000.000.000;9.823.500.000.000.000;2645.5;False;Auto.de;12.347.707.049.965.700
3239;3239;Ford;Focus;1-5-2024;32.731;;15945.0;Schaltgetriebe;Benzin;1.0;138.0;125.0;0.0020527438068359987;1.77;327.45;2553.0;False;Auto.de;0.9034907597535934
3240;3240;Hyundai;Bayon;1-12-2024;24.505;;15.0;Schaltgetriebe;Benzin;7.0;129.0;79.0;16.336.666.666.666.600;12.39;2292.15;2386.5;True;Auto.de;0.31759069130732376
3241;3241;Ford;Focus;1-6-2024;38.011;;5600.0;Automatik;Benzin;3.0;143.0;155.0;0.006787678571428572;53.100.000.000.000.000;9.823.500.000.000.000;2645.5;False;Auto.de;0.8186173853524983
3242;3242;Ford;Kuga;1-3-2024;44.305;;13501.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;224.0;0.0032816087697207616;14.16;2619.6;1572.5;True;Auto.de;10.704.996.577.686.500
3243;3243;Renault;Trafic;1-11-2024;39.808;;15.0;Schaltgetriebe;Diesel;9.0;499.0;131.0;26.538.666.666.666.600;15.93;2947.05;9231.5;False;Auto.de;0.3997262149212868
3244;3244;Volkswagen;SONSTIGE;1-5-2024;41.529;;18738.0;Automatik;Benzin;8.0;185.0;150.0;0.0022162984309958373;14.16;2619.6;3422.5;False;Auto.de;0.9034907597535934
3245;3245;Ford;Focus;1-6-2024;35.904;;4600.0;Automatik;Benzin;3.0;143.0;155.0;0.007805217391304349;53.100.000.000.000.000;9.823.500.000.000.000;2645.5;False;Auto.de;0.8186173853524983
3246;3246;Volkswagen;Passat Variant;1-5-2024;42.091;;19886.0;Automatik;Benzin;8.0;185.0;150.0;0.002116614703811727;14.16;2619.6;3422.5;False;Auto.de;0.9034907597535934
3247;3247;Renault;Trafic;1-11-2024;39.407;;15.0;Schaltgetriebe;Diesel;9.0;499.0;131.0;2.627.133.333.333.330;15.93;2947.05;9231.5;False;Auto.de;0.3997262149212868
3248;3248;Volkswagen;Passat Variant;1-5-2024;41.308;;25477.0;Automatik;Benzin;8.0;185.0;150.0;0.001621383993405817;14.16;2619.6;3422.5;False;Auto.de;0.9034907597535934
3249;3249;Ford;Puma;1-3-2024;36.274;;13683.0;Automatik;Benzin;3.0;142.0;155.0;0.0026510268216034497;53.100.000.000.000.000;9.823.500.000.000.000;2627.0;False;Auto.de;10.704.996.577.686.500
3250;3250;Ford;Kuga;1-3-2024;43.187;;11567.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;224.0;0.0037336388000345807;14.16;2619.6;1572.5;True;Auto.de;10.704.996.577.686.500
3251;3251;Ford;Kuga;1-2-2024;34.989;;11677.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;224.0;0.0029964031857497644;14.16;2619.6;1572.5;True;Auto.de;11.498.973.305.954.800
3252;3252;Volkswagen;T-Roc;1-4-2024;34.671;;25610.0;Automatik;Benzin;3.0;143.0;150.0;0.0013538071065989847;53.100.000.000.000.000;9.823.500.000.000.000;2645.5;False;Auto.de;0.9856262833675564
3253;3253;Volkswagen;Tiguan;1-11-2024;62.686;;7900.0;Automatik;Diesel;5.0;145.0;150.0;0.00793493670886076;8.85;1637.25;2682.5;False;Auto.de;0.3997262149212868
3254;3254;Hyundai;i30;1-12-2024;31.97;;10.0;Automatik;Benzin;3.0;144.0;140.0;3.197;53.100.000.000.000.000;9.823.500.000.000.000;2664.0;False;Auto.de;0.31759069130732376
3255;3255;Skoda;Kodiaq;1-6-2024;60.515;;13900.0;Automatik;Diesel;1.0;161.0;190.0;0.004353597122302159;1.77;327.45;2978.5;False;Auto.de;0.8186173853524983
3256;3256;Hyundai;i30;1-12-2024;31.24;;10.0;Automatik;Benzin;3.0;144.0;140.0;31.239.999.999.999.900;53.100.000.000.000.000;9.823.500.000.000.000;2664.0;False;Auto.de;0.31759069130732376
3257;3257;Volkswagen;SONSTIGE;1-5-2024;42.127;;26135.0;Automatik;Benzin;8.0;185.0;150.0;0.0016118997512913718;14.16;2619.6;3422.5;False;Auto.de;0.9034907597535934
3258;3258;Volkswagen;Golf;1-6-2024;32.826;;25334.0;Schaltgetriebe;Benzin;8.0;185.0;116.0;0.0012957290597615852;14.16;2619.6;3422.5;False;Auto.de;0.8186173853524983
3259;3259;Volkswagen;T-Roc;1-7-2024;36.656;;23448.0;Automatik;Benzin;8.0;185.0;150.0;0.0015632889798703514;14.16;2619.6;3422.5;False;Auto.de;0.7364818617385352
3260;3260;Volkswagen;Golf Variant;1-8-2024;37.725;;20443.0;Automatik;Benzin;8.0;132.0;116.0;0.001845374944968938;14.16;2619.6;2442.0;False;Auto.de;0.6516084873374401
3261;3261;Volkswagen;Golf Variant;1-8-2024;37.624;;19166.0;Automatik;Benzin;8.0;132.0;116.0;0.0019630595846812063;14.16;2619.6;2442.0;False;Auto.de;0.6516084873374401
3262;3262;Ford;Kuga;1-5-2024;39.751;;11596.0;Schaltgetriebe;Benzin;7.0;160.0;150.0;0.0034279924111762674;12.39;2292.15;2960.0;False;Auto.de;0.9034907597535934
3263;3263;Volkswagen;SONSTIGE;1-5-2024;41.748;;24804.0;Automatik;Benzin;8.0;185.0;150.0;0.0016831156265118528;14.16;2619.6;3422.5;False;Auto.de;0.9034907597535934
3264;3264;Volkswagen;Taigo;1-7-2024;32.709;;20805.0;Automatik;Benzin;8.0;185.0;116.0;0.0015721701514059122;14.16;2619.6;3422.5;False;Auto.de;0.7364818617385352
3265;3265;Volkswagen;SONSTIGE;1-2-2024;48.689;;28842.0;Automatik;Diesel;7.0;186.0;150.0;0.0016881284238263643;12.39;2292.15;3441.0;False;Auto.de;11.498.973.305.954.800
3266;3266;Volkswagen;T-Roc;1-7-2024;37.901;;25988.0;Automatik;Benzin;8.0;185.0;150.0;0.0014584038787132524;14.16;2619.6;3422.5;False;Auto.de;0.7364818617385352
3267;3267;Ford;Kuga;1-1-2024;35.389;;22227.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;224.0;0.0015921626850227202;14.16;2619.6;1572.5;True;Auto.de;12.347.707.049.965.700
3268;3268;Ford;SONSTIGE;1-10-2024;73.421;;1200.0;Automatik;Diesel;6.0;225.0;170.0;0.06118416666666667;10.620.000.000.000.000;19.647.000.000.000.000;4162.5;False;Auto.de;0.48459958932238195
3269;3269;Ford;SONSTIGE;1-10-2024;74.083;;1200.0;Automatik;Diesel;6.0;225.0;170.0;0.06173583333333333;10.620.000.000.000.000;19.647.000.000.000.000;4162.5;False;Auto.de;0.48459958932238195
3270;3270;Volkswagen;Touareg;1-10-2024;100.295;;1000.0;Automatik;Diesel;4.0;499.0;286.0;0.100295;7.08;1309.8;9231.5;False;Auto.de;0.48459958932238195
3271;3271;Skoda;Octavia;1-7-2024;43.079;;10.0;Automatik;Benzin;3.0;499.0;150.0;43.079;53.100.000.000.000.000;9.823.500.000.000.000;9231.5;False;Auto.de;0.7364818617385352
3272;3272;Skoda;Octavia;1-6-2024;42.044;;10.0;Automatik;Benzin;3.0;499.0;150.0;42.044;53.100.000.000.000.000;9.823.500.000.000.000;9231.5;False;Auto.de;0.8186173853524983
3273;3273;Volkswagen;Caddy;1-12-2024;48.65;;10.0;Automatik;Diesel;7.0;499.0;122.0;4.865;12.39;2292.15;9231.5;False;Auto.de;0.31759069130732376
3274;3274;Seat;Ateca;1-12-2024;37.861;;10.0;Automatik;Benzin;4.0;499.0;150.0;37.861;7.08;1309.8;9231.5;False;Auto.de;0.31759069130732376
3275;3275;Seat;Ateca;1-12-2024;40.901;;1800.0;Automatik;Benzin;4.0;499.0;150.0;0.02272277777777778;7.08;1309.8;9231.5;False;Auto.de;0.31759069130732376
3276;3276;Seat;Ateca;1-12-2024;40.315;;10.0;Automatik;Benzin;4.0;499.0;150.0;4.031.499.999.999.990;7.08;1309.8;9231.5;False;Auto.de;0.31759069130732376
3277;3277;Skoda;Octavia;1-9-2024;43.808;;10.0;Automatik;Diesel;6.0;499.0;150.0;43.808;10.620.000.000.000.000;19.647.000.000.000.000;9231.5;False;Auto.de;0.5667351129363449
3278;3278;Volkswagen;Tiguan;1-12-2024;52.943;;10.0;Automatik;Diesel;3.0;499.0;150.0;52.943;53.100.000.000.000.000;9.823.500.000.000.000;9231.5;False;Auto.de;0.31759069130732376
3279;3279;Skoda;Superb;1-8-2024;59.396;;10.0;Automatik;Diesel;5.0;499.0;150.0;59.396;8.85;1637.25;9231.5;False;Auto.de;0.6516084873374401
3280;3280;Volkswagen;Touareg;1-9-2024;105.86;;10.0;Automatik;Diesel;4.0;499.0;286.0;10.586;7.08;1309.8;9231.5;False;Auto.de;0.5667351129363449
3281;3281;Volkswagen;Touareg;1-9-2024;104.899;;10.0;Automatik;Diesel;3.0;499.0;286.0;104.899;53.100.000.000.000.000;9.823.500.000.000.000;9231.5;False;Auto.de;0.5667351129363449
3282;3282;Volkswagen;Touareg;1-9-2024;105.635;;10.0;Automatik;Diesel;3.0;499.0;286.0;10.563.500.000.000.000;53.100.000.000.000.000;9.823.500.000.000.000;9231.5;False;Auto.de;0.5667351129363449
3283;3283;Skoda;Karoq;1-11-2024;43.968;;50.0;Automatik;Benzin;4.0;499.0;150.0;0.87936;7.08;1309.8;9231.5;False;Auto.de;0.3997262149212868
3284;3284;Skoda;Superb;1-10-2024;52.831;;10.0;Automatik;Diesel;2.0;499.0;150.0;52.831;3.54;654.9;9231.5;False;Auto.de;0.48459958932238195
3285;3285;Hyundai;i30;1-12-2024;33.601;;10.0;Automatik;Benzin;3.0;499.0;140.0;33.601;53.100.000.000.000.000;9.823.500.000.000.000;9231.5;False;Auto.de;0.31759069130732376
3286;3286;Volkswagen;Tiguan;1-10-2024;58.987;;10.0;Automatik;Diesel;2.0;499.0;190.0;58.987;3.54;654.9;9231.5;False;Auto.de;0.48459958932238195
3287;3287;Volkswagen;Touareg;1-10-2024;107.674;;10.0;Automatik;Diesel;4.0;499.0;286.0;107.674;7.08;1309.8;9231.5;False;Auto.de;0.48459958932238195
3288;3288;Skoda;Octavia;1-6-2024;40.624;;10.0;Automatik;Benzin;3.0;499.0;150.0;40.624;53.100.000.000.000.000;9.823.500.000.000.000;9231.5;False;Auto.de;0.8186173853524983
3289;3289;Skoda;Fabia;1-10-2024;25.553;;10.0;Schaltgetriebe;Benzin;1.0;499.0;95.0;25.553;1.77;327.45;9231.5;False;Auto.de;0.48459958932238195
3290;3290;Skoda;Fabia;1-10-2024;25.538;;10.0;Schaltgetriebe;Benzin;1.0;499.0;95.0;25.538;1.77;327.45;9231.5;False;Auto.de;0.48459958932238195
3291;3291;Seat;Ateca;1-12-2024;37.912;;10.0;Automatik;Benzin;4.0;499.0;150.0;37.912;7.08;1309.8;9231.5;False;Auto.de;0.31759069130732376
3292;3292;Volkswagen;Tiguan;1-12-2024;53.431;;10.0;Automatik;Diesel;3.0;499.0;150.0;53.431;53.100.000.000.000.000;9.823.500.000.000.000;9231.5;False;Auto.de;0.31759069130732376
3293;3293;Volkswagen;Tiguan;1-12-2024;53.155;;10.0;Automatik;Diesel;3.0;499.0;150.0;53.155;53.100.000.000.000.000;9.823.500.000.000.000;9231.5;False;Auto.de;0.31759069130732376
3294;3294;Volkswagen;Touareg;1-9-2024;102.542;;10.0;Automatik;Diesel;3.0;499.0;286.0;102.542;53.100.000.000.000.000;9.823.500.000.000.000;9231.5;False;Auto.de;0.5667351129363449
3295;3295;Hyundai;i30;1-12-2024;34.808;;10.0;Automatik;Benzin;3.0;499.0;140.0;34.808;53.100.000.000.000.000;9.823.500.000.000.000;9231.5;False;Auto.de;0.31759069130732376
3296;3296;Volkswagen;Caddy;1-10-2024;42.853;;10.0;Schaltgetriebe;Diesel;6.0;499.0;102.0;42.853;10.620.000.000.000.000;19.647.000.000.000.000;9231.5;False;Auto.de;0.48459958932238195
3297;3297;Skoda;Karoq;1-11-2024;44.104;;50.0;Automatik;Benzin;4.0;499.0;150.0;0.88208;7.08;1309.8;9231.5;False;Auto.de;0.3997262149212868
3298;3298;Seat;Ateca;1-12-2024;40.237;;1150.0;Automatik;Benzin;4.0;499.0;150.0;0.03498869565217391;7.08;1309.8;9231.5;False;Auto.de;0.31759069130732376
3299;3299;Skoda;Fabia;1-11-2024;23.909;;10.0;Schaltgetriebe;Benzin;9.0;499.0;95.0;23.909;15.93;2947.05;9231.5;False;Auto.de;0.3997262149212868
3300;3300;Volkswagen;Caddy;1-10-2024;42.667;;10.0;Schaltgetriebe;Diesel;6.0;499.0;102.0;42.667;10.620.000.000.000.000;19.647.000.000.000.000;9231.5;False;Auto.de;0.48459958932238195
3301;3301;Seat;Ateca;1-12-2024;39.026;;10.0;Automatik;Benzin;4.0;499.0;150.0;39.026.000.000.000.000;7.08;1309.8;9231.5;False;Auto.de;0.31759069130732376
3302;3302;Hyundai;i30;1-2-2024;26.333;;15.0;Automatik;Benzin;6.0;499.0;120.0;17.555.333.333.333.300;10.620.000.000.000.000;19.647.000.000.000.000;9231.5;False;Auto.de;11.498.973.305.954.800
3303;3303;Skoda;Octavia;1-6-2024;41.086;;10.0;Automatik;Benzin;3.0;499.0;150.0;41.086;53.100.000.000.000.000;9.823.500.000.000.000;9231.5;False;Auto.de;0.8186173853524983
3304;3304;Seat;Ateca;1-12-2024;40.648;;10.0;Automatik;Benzin;4.0;499.0;150.0;40.648;7.08;1309.8;9231.5;False;Auto.de;0.31759069130732376
3305;3305;Volkswagen;Tiguan;1-12-2024;57.961;;10.0;Automatik;Diesel;5.0;499.0;150.0;57.961;8.85;1637.25;9231.5;False;Auto.de;0.31759069130732376
3306;3306;Hyundai;i30;1-9-2024;33.123;;10.0;Automatik;Benzin;3.0;499.0;140.0;33.122.999.999.999.900;53.100.000.000.000.000;9.823.500.000.000.000;9231.5;False;Auto.de;0.5667351129363449
3307;3307;Volkswagen;Caddy;1-10-2024;42.857;;10.0;Schaltgetriebe;Diesel;6.0;499.0;102.0;42.857;10.620.000.000.000.000;19.647.000.000.000.000;9231.5;False;Auto.de;0.48459958932238195
3308;3308;Volkswagen;Caddy;1-10-2024;42.583;;1750.0;Schaltgetriebe;Diesel;6.0;499.0;102.0;0.024333142857142855;10.620.000.000.000.000;19.647.000.000.000.000;9231.5;False;Auto.de;0.48459958932238195
3309;3309;Volkswagen;Caddy;1-10-2024;42.887;;10.0;Schaltgetriebe;Diesel;6.0;499.0;102.0;42.887;10.620.000.000.000.000;19.647.000.000.000.000;9231.5;False;Auto.de;0.48459958932238195
3310;3310;Volkswagen;Caddy;1-10-2024;42.735;;10.0;Schaltgetriebe;Diesel;6.0;499.0;102.0;42.735;10.620.000.000.000.000;19.647.000.000.000.000;9231.5;False;Auto.de;0.48459958932238195
3311;3311;Volkswagen;T-Roc;1-7-2024;49.309;;10000.0;Automatik;Benzin;3.0;166.0;190.0;0.004930899999999999;53.100.000.000.000.000;9.823.500.000.000.000;3071.0;False;Auto.de;0.7364818617385352
3312;3312;Hyundai;i30;1-12-2024;33.467;;10.0;Automatik;Benzin;3.0;144.0;140.0;33.467;53.100.000.000.000.000;9.823.500.000.000.000;2664.0;False;Auto.de;0.31759069130732376
3313;3313;Fiat;Ducato;1-6-2024;57.384;;10.0;Schaltgetriebe;Diesel;7.0;228.0;140.0;57.384;12.39;2292.15;4218.0;False;Auto.de;0.8186173853524983
3314;3314;Fiat;Ducato;1-6-2024;57.34;;10.0;Schaltgetriebe;Diesel;7.0;228.0;140.0;5.734;12.39;2292.15;4218.0;False;Auto.de;0.8186173853524983
3315;3315;Volkswagen;Golf Variant;1-8-2024;39.76;;14432.0;Automatik;Benzin;8.0;132.0;116.0;0.0027549889135254986;14.16;2619.6;2442.0;False;Auto.de;0.6516084873374401
3316;3316;Hyundai;Kona;1-12-2024;34.14;;15.0;Automatik;Benzin;3.0;141.0;137.0;22.760.000.000.000.000;53.100.000.000.000.000;9.823.500.000.000.000;2608.5;False;Auto.de;0.31759069130732376
3317;3317;Audi;Q3;1-4-2024;56.123;;8106.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;245.0;0.0069236368122378485;14.16;2619.6;1572.5;True;Auto.de;0.9856262833675564
3318;3318;Fiat;Ducato;1-6-2024;59.081;;10.0;Schaltgetriebe;Diesel;7.0;228.0;140.0;59.081;12.39;2292.15;4218.0;False;Auto.de;0.8186173853524983
3319;3319;Fiat;Ducato;1-6-2024;58.872;;10.0;Schaltgetriebe;Diesel;7.0;228.0;140.0;58.872;12.39;2292.15;4218.0;False;Auto.de;0.8186173853524983
3320;3320;Volkswagen;Tiguan;1-6-2024;56.621;;24279.0;Automatik;Diesel;7.0;186.0;150.0;0.002332097697598748;12.39;2292.15;3441.0;False;Auto.de;0.8186173853524983
3321;3321;Hyundai;Kona;1-12-2024;35.143;;15.0;Automatik;Benzin;3.0;141.0;137.0;23.428.666.666.666.600;53.100.000.000.000.000;9.823.500.000.000.000;2608.5;False;Auto.de;0.31759069130732376
3322;3322;Ford;Focus;1-7-2024;31.242;;13600.0;Schaltgetriebe;Benzin;7.0;130.0;125.0;0.0022972058823529412;12.39;2292.15;2405.0;True;Auto.de;0.7364818617385352
3323;3323;Volkswagen;Tiguan;1-6-2024;55.004;;25406.0;Automatik;Diesel;7.0;186.0;150.0;0.002165000393607809;12.39;2292.15;3441.0;False;Auto.de;0.8186173853524983
3324;3324;Hyundai;Staria;1-4-2024;55.161;;30500.0;Automatik;Diesel;5.0;222.0;177.0;0.0018085573770491804;8.85;1637.25;4107.0;False;Auto.de;0.9856262833675564
3325;3325;Ford;Kuga;1-2-2024;32.789;;17800.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;224.0;0.0018420786516853934;14.16;2619.6;1572.5;True;Auto.de;11.498.973.305.954.800
3326;3326;Ford;Kuga;1-4-2024;40.382;;24861.0;Automatik;Diesel;5.0;170.0;120.0;0.001624311170105788;8.85;1637.25;3145.0;False;Auto.de;0.9856262833675564
3327;3327;Volkswagen;Caddy;1-12-2024;35.896;;0.0;Schaltgetriebe;Diesel;5.0;499.0;102.0;inf;8.85;1637.25;9231.5;False;Auto.de;0.31759069130732376
3328;3328;Volkswagen;Caddy;1-12-2024;35.737;;0.0;Schaltgetriebe;Diesel;5.0;499.0;102.0;inf;8.85;1637.25;9231.5;False;Auto.de;0.31759069130732376
3329;3329;Ford;Transit;1-11-2024;54.133;;15.0;Schaltgetriebe;Diesel;8.0;499.0;170.0;36.088.666.666.666.600;14.16;2619.6;9231.5;False;Auto.de;0.3997262149212868
3330;3330;Volkswagen;Tiguan;1-11-2024;56.375;;10.0;Automatik;Benzin;2.0;499.0;150.0;56.375;3.54;654.9;9231.5;False;Auto.de;0.3997262149212868
3331;3331;Hyundai;i30;1-10-2024;33.204;;10.0;Schaltgetriebe;Benzin;9.0;499.0;140.0;33.204.000.000.000.000;15.93;2947.05;9231.5;False;Auto.de;0.48459958932238195
3332;3332;Hyundai;i30;1-10-2024;36.415;;10.0;Automatik;Benzin;4.0;499.0;140.0;36.414.999.999.999.900;7.08;1309.8;9231.5;False;Auto.de;0.48459958932238195
3333;3333;Seat;Arona;1-9-2024;28.86;;10.0;Automatik;Benzin;8.0;499.0;116.0;2.886;14.16;2619.6;9231.5;False;Auto.de;0.5667351129363449
3334;3334;Volkswagen;T-Roc;1-2-2024;45.856;;23640.0;Automatik;Benzin;8.0;178.0;190.0;0.0019397631133671743;14.16;2619.6;3293.0;False;Auto.de;11.498.973.305.954.800
3335;3335;Volkswagen;Tiguan;1-3-2024;56.38;;19037.0;Automatik;Benzin;8.0;185.0;190.0;0.00296160109260913;14.16;2619.6;3422.5;False;Auto.de;10.704.996.577.686.500
3336;3336;Volkswagen;Tiguan;1-2-2024;42.589;;18439.0;Automatik;Diesel;7.0;186.0;150.0;0.0023097239546613158;12.39;2292.15;3441.0;False;Auto.de;11.498.973.305.954.800
3337;3337;Volkswagen;Golf;1-1-2024;36.389;;19900.0;Automatik;Diesel;7.0;186.0;200.0;0.0018285929648241207;12.39;2292.15;3441.0;False;Auto.de;12.347.707.049.965.700
3338;3338;Hyundai;i20;1-5-2024;29.719;;4700.0;Schaltgetriebe;Benzin;3.0;120.0;120.0;0.006323191489361703;53.100.000.000.000.000;9.823.500.000.000.000;2220.0;True;Auto.de;0.9034907597535934
3339;3339;Hyundai;i20;1-5-2024;29.949;;8000.0;Schaltgetriebe;Benzin;3.0;120.0;120.0;0.003743625;53.100.000.000.000.000;9.823.500.000.000.000;2220.0;True;Auto.de;0.9034907597535934
3340;3340;Hyundai;i30;1-5-2024;31.729;;15800.0;Automatik;Benzin;6.0;128.0;160.0;0.0020081645569620253;10.620.000.000.000.000;19.647.000.000.000.000;2368.0;True;Auto.de;0.9034907597535934
3341;3341;Volkswagen;SONSTIGE;1-7-2024;35.273;;6613.0;Schaltgetriebe;Benzin;8.0;185.0;116.0;0.005333887796763951;14.16;2619.6;3422.5;False;Auto.de;0.7364818617385352
3342;3342;Volkswagen;T-Cross;1-4-2024;32.356;;26322.0;Automatik;Benzin;8.0;185.0;116.0;0.0012292378998556342;14.16;2619.6;3422.5;False;Auto.de;0.9856262833675564
3343;3343;Audi;SONSTIGE;1-5-2024;42.197;;15335.0;Automatik;Benzin;8.0;185.0;150.0;0.0027516791653081187;14.16;2619.6;3422.5;False;Auto.de;0.9034907597535934
3344;3344;Dacia;Jogger;1-5-2024;25.29;;17950.0;Schaltgetriebe;Benzin;8.0;185.0;110.0;0.0014089136490250695;14.16;2619.6;3422.5;False;Auto.de;0.9034907597535934
3345;3345;Hyundai;i30;1-4-2024;32.613;;17000.0;Automatik;Benzin;6.0;128.0;160.0;0.0019184117647058822;10.620.000.000.000.000;19.647.000.000.000.000;2368.0;True;Auto.de;0.9856262833675564
3346;3346;Citroen;C4;1-4-2024;26.454;;23306.0;Automatik;Diesel;1.0;0.0;131.0;0.001135072513515833;1.77;327.45;0.0;True;Auto.de;0.9856262833675564
3347;3347;Alfa;Romeo Giulia;1-3-2024;41.248;;14103.0;Automatik;Benzin;3.0;167.0;280.0;0.0029247677799049848;53.100.000.000.000.000;9.823.500.000.000.000;3089.5;False;Auto.de;10.704.996.577.686.500
3348;3348;Fiat;500X;1-3-2024;27.548;;12775.0;Automatik;Benzin;8.0;185.0;131.0;0.002156399217221135;14.16;2619.6;3422.5;False;Auto.de;10.704.996.577.686.500
3349;3349;Volkswagen;Crafter;1-7-2024;81.658;;50.0;Automatik;Diesel;5.0;499.0;177.0;163.316;8.85;1637.25;9231.5;False;Auto.de;0.7364818617385352
3350;3350;Volkswagen;Crafter;1-11-2024;53.639;;50.0;Schaltgetriebe;Diesel;9.0;499.0;140.0;107.278;15.93;2947.05;9231.5;False;Auto.de;0.3997262149212868
3351;3351;Volkswagen;Caddy;1-9-2024;31.936;;100.0;Schaltgetriebe;Diesel;9.0;499.0;102.0;0.31936;15.93;2947.05;9231.5;False;Auto.de;0.5667351129363449
3352;3352;Volkswagen;Crafter;1-6-2024;46.546;;50.0;Schaltgetriebe;Diesel;4.0;499.0;102.0;0.93092;7.08;1309.8;9231.5;False;Auto.de;0.8186173853524983
3353;3353;Volkswagen;Crafter;1-6-2024;50.058;;50.0;Schaltgetriebe;Diesel;4.0;499.0;102.0;100.116;7.08;1309.8;9231.5;False;Auto.de;0.8186173853524983
3354;3354;Volkswagen;Crafter;1-6-2024;45.704;;50.0;Schaltgetriebe;Diesel;4.0;499.0;102.0;0.91408;7.08;1309.8;9231.5;False;Auto.de;0.8186173853524983
3355;3355;Volkswagen;Crafter;1-6-2024;49.858;;50.0;Schaltgetriebe;Diesel;4.0;499.0;102.0;0.9971599999999999;7.08;1309.8;9231.5;False;Auto.de;0.8186173853524983
3356;3356;Volkswagen;Crafter;1-11-2024;53.334;;50.0;Schaltgetriebe;Diesel;9.0;499.0;140.0;106.668;15.93;2947.05;9231.5;False;Auto.de;0.3997262149212868
3357;3357;Volkswagen;Crafter;1-11-2024;53.239;;50.0;Schaltgetriebe;Diesel;9.0;499.0;140.0;10.647.799.999.999.900;15.93;2947.05;9231.5;False;Auto.de;0.3997262149212868
3358;3358;Volkswagen;Crafter;1-4-2024;65.51;;200.0;Schaltgetriebe;Diesel;6.0;499.0;140.0;0.32755;10.620.000.000.000.000;19.647.000.000.000.000;9231.5;False;Auto.de;0.9856262833675564
3359;3359;Ford;Kuga;1-2-2024;35.989;;19581.0;Automatik;Hybrid (Elektro / Benzin);8.0;85.0;224.0;0.0018379551606148817;14.16;2619.6;1572.5;True;Auto.de;11.498.973.305.954.800
3360;3360;Ford;Puma;1-3-2024;32.681;;18200.0;Automatik;Benzin;3.0;142.0;155.0;0.0017956593406593406;53.100.000.000.000.000;9.823.500.000.000.000;2627.0;False;Auto.de;10.704.996.577.686.500
3361;3361;Ford;Focus;1-5-2024;38.53;;30990.0;Automatik;Benzin;5.0;125.0;155.0;0.0012433042917070023;8.85;1637.25;2312.5;True;Auto.de;0.9034907597535934
3362;3362;Volkswagen;Caddy;1-12-2024;34.372;;0.0;Schaltgetriebe;Diesel;4.0;499.0;102.0;inf;7.08;1309.8;9231.5;False;Auto.de;0.31759069130732376
3363;3363;Volkswagen;Caddy;1-12-2024;34.369;;0.0;Schaltgetriebe;Diesel;4.0;499.0;102.0;inf;7.08;1309.8;9231.5;False;Auto.de;0.31759069130732376
